,Video_ID,Number_frames,Label,Split_type,Frame_ID,Dataset
51580,03_18__walking_outside_cafe_disgusted__UEC1BI8E_deepfakedetection,101,1,Train,deepfakedetection_03_18__walking_outside_cafe_disgusted__UEC1BI8E_0622.jpg,deepfakedetection
51839,592youtube,102,0,Train,youtube_592_0366.jpg,youtube
51817,592youtube,102,0,Train,youtube_592_0259.jpg,youtube
51911,592youtube,102,0,Train,youtube_592_0038.jpg,youtube
51794,592youtube,102,0,Train,youtube_592_0003.jpg,youtube
51772,592youtube,102,0,Train,youtube_592_0191.jpg,youtube
52457,578Deepfakes,101,1,Train,Deepfakes_578_636_0467.jpg,Deepfakes
52507,578Deepfakes,101,1,Train,Deepfakes_578_636_0410.jpg,Deepfakes
52495,578Deepfakes,101,1,Train,Deepfakes_578_636_0506.jpg,Deepfakes
52511,578Deepfakes,101,1,Train,Deepfakes_578_636_0427.jpg,Deepfakes
52374,578Deepfakes,101,1,Train,Deepfakes_578_636_0163.jpg,Deepfakes
52740,387Deepfakes,101,1,Train,Deepfakes_387_311_0126.jpg,Deepfakes
52643,387Deepfakes,101,1,Train,Deepfakes_387_311_0005.jpg,Deepfakes
52774,387Deepfakes,101,1,Train,Deepfakes_387_311_0479.jpg,Deepfakes
52629,387Deepfakes,101,1,Train,Deepfakes_387_311_0200.jpg,Deepfakes
52923,387Deepfakes,101,1,Train,Deepfakes_387_311_0015.jpg,Deepfakes
53107,177Deepfakes,101,1,Train,Deepfakes_177_211_0143.jpg,Deepfakes
52977,177Deepfakes,101,1,Train,Deepfakes_177_211_0368.jpg,Deepfakes
53000,177Deepfakes,101,1,Train,Deepfakes_177_211_0347.jpg,Deepfakes
53088,177Deepfakes,101,1,Train,Deepfakes_177_211_0110.jpg,Deepfakes
53596,432FaceShifter,101,1,Train,FaceShifter_432_357_0107.jpg,FaceShifter
53425,432FaceShifter,101,1,Train,FaceShifter_432_357_0082.jpg,FaceShifter
53352,432FaceShifter,101,1,Train,FaceShifter_432_357_0168.jpg,FaceShifter
54556,977Deepfakes,101,1,Train,Deepfakes_977_075_0039.jpg,Deepfakes
54433,977Deepfakes,101,1,Train,Deepfakes_977_075_0130.jpg,Deepfakes
54301,977Deepfakes,101,1,Train,Deepfakes_977_075_0461.jpg,Deepfakes
54290,977Deepfakes,101,1,Train,Deepfakes_977_075_0019.jpg,Deepfakes
54427,977Deepfakes,101,1,Train,Deepfakes_977_075_0487.jpg,Deepfakes
54767,450FaceShifter,101,1,Train,FaceShifter_450_533_0270.jpg,FaceShifter
54687,450FaceShifter,101,1,Train,FaceShifter_450_533_0061.jpg,FaceShifter
54794,450FaceShifter,101,1,Train,FaceShifter_450_533_0610.jpg,FaceShifter
54968,881Face2Face,101,1,Train,Face2Face_881_856_0738.jpg,Face2Face
55036,881Face2Face,101,1,Train,Face2Face_881_856_0837.jpg,Face2Face
54973,881Face2Face,101,1,Train,Face2Face_881_856_0650.jpg,Face2Face
54988,881Face2Face,101,1,Train,Face2Face_881_856_0099.jpg,Face2Face
54980,881Face2Face,101,1,Train,Face2Face_881_856_0154.jpg,Face2Face
55093,074youtube,101,0,Train,youtube_074_0113.jpg,youtube
55116,074youtube,101,0,Train,youtube_074_0017.jpg,youtube
55390,08__exit_phone_room_actors,101,0,Train,actors_08__exit_phone_room_0210.jpg,actors
55292,08__exit_phone_room_actors,101,0,Train,actors_08__exit_phone_room_0034.jpg,actors
55627,749youtube,101,0,Train,youtube_749_0574.jpg,youtube
55604,749youtube,101,0,Train,youtube_749_0332.jpg,youtube
55591,749youtube,101,0,Train,youtube_749_0539.jpg,youtube
55590,749youtube,101,0,Train,youtube_749_0214.jpg,youtube
55617,749youtube,101,0,Train,youtube_749_0304.jpg,youtube
55838,594youtube,102,0,Train,youtube_594_0278.jpg,youtube
55853,594youtube,102,0,Train,youtube_594_0087.jpg,youtube
55836,594youtube,102,0,Train,youtube_594_0076.jpg,youtube
55738,594youtube,102,0,Train,youtube_594_0237.jpg,youtube
55753,594youtube,102,0,Train,youtube_594_0272.jpg,youtube
55925,505Deepfakes,101,1,Train,Deepfakes_505_600_0059.jpg,Deepfakes
55941,505Deepfakes,101,1,Train,Deepfakes_505_600_0195.jpg,Deepfakes
55914,505Deepfakes,101,1,Train,Deepfakes_505_600_0536.jpg,Deepfakes
55965,505Deepfakes,101,1,Train,Deepfakes_505_600_0439.jpg,Deepfakes
55968,505Deepfakes,101,1,Train,Deepfakes_505_600_0336.jpg,Deepfakes
56058,505youtube,102,0,Train,youtube_505_0325.jpg,youtube
56014,505youtube,102,0,Train,youtube_505_0059.jpg,youtube
56331,752FaceShifter,101,1,Train,FaceShifter_752_751_0334.jpg,FaceShifter
56366,752FaceShifter,101,1,Train,FaceShifter_752_751_0761.jpg,FaceShifter
56295,752FaceShifter,101,1,Train,FaceShifter_752_751_0477.jpg,FaceShifter
56342,752FaceShifter,101,1,Train,FaceShifter_752_751_0913.jpg,FaceShifter
56322,752FaceShifter,101,1,Train,FaceShifter_752_751_0517.jpg,FaceShifter
56412,063FaceShifter,101,1,Train,FaceShifter_063_041_0213.jpg,FaceShifter
56623,455youtube,101,0,Train,youtube_455_0269.jpg,youtube
56766,455youtube,101,0,Train,youtube_455_0350.jpg,youtube
56590,455youtube,101,0,Train,youtube_455_0273.jpg,youtube
57098,374Deepfakes,101,1,Train,Deepfakes_374_407_0503.jpg,Deepfakes
57088,374Deepfakes,101,1,Train,Deepfakes_374_407_0245.jpg,Deepfakes
57046,374Deepfakes,101,1,Train,Deepfakes_374_407_0508.jpg,Deepfakes
57185,374Deepfakes,101,1,Train,Deepfakes_374_407_0421.jpg,Deepfakes
57120,374Deepfakes,101,1,Train,Deepfakes_374_407_0567.jpg,Deepfakes
57383,761Deepfakes,101,1,Train,Deepfakes_761_766_0136.jpg,Deepfakes
57345,761Deepfakes,101,1,Train,Deepfakes_761_766_0300.jpg,Deepfakes
57380,761Deepfakes,101,1,Train,Deepfakes_761_766_0092.jpg,Deepfakes
57391,761Deepfakes,101,1,Train,Deepfakes_761_766_0283.jpg,Deepfakes
57387,761Deepfakes,101,1,Train,Deepfakes_761_766_0188.jpg,Deepfakes
57433,607youtube,101,0,Train,youtube_607_0226.jpg,youtube
57423,607youtube,101,0,Train,youtube_607_0434.jpg,youtube
57428,607youtube,101,0,Train,youtube_607_0321.jpg,youtube
57870,008youtube,101,0,Train,youtube_008_0610.jpg,youtube
58015,008youtube,101,0,Train,youtube_008_0050.jpg,youtube
58325,377FaceShifter,101,1,Train,FaceShifter_377_333_0170.jpg,FaceShifter
58388,377FaceShifter,101,1,Train,FaceShifter_377_333_0345.jpg,FaceShifter
58344,377FaceShifter,101,1,Train,FaceShifter_377_333_0393.jpg,FaceShifter
58337,377FaceShifter,101,1,Train,FaceShifter_377_333_0341.jpg,FaceShifter
58302,377FaceShifter,101,1,Train,FaceShifter_377_333_0023.jpg,FaceShifter
58461,951Deepfakes,101,1,Train,Deepfakes_951_947_0329.jpg,Deepfakes
58420,951Deepfakes,101,1,Train,Deepfakes_951_947_0493.jpg,Deepfakes
58487,951Deepfakes,101,1,Train,Deepfakes_951_947_0775.jpg,Deepfakes
58486,951Deepfakes,101,1,Train,Deepfakes_951_947_0000.jpg,Deepfakes
58492,951Deepfakes,101,1,Train,Deepfakes_951_947_0282.jpg,Deepfakes
58705,269youtube,101,0,Train,youtube_269_0274.jpg,youtube
58628,269youtube,101,0,Train,youtube_269_0189.jpg,youtube
58625,269youtube,101,0,Train,youtube_269_0027.jpg,youtube
59072,464youtube,101,0,Train,youtube_464_0056.jpg,youtube
58989,464youtube,101,0,Train,youtube_464_0378.jpg,youtube
58924,464youtube,101,0,Train,youtube_464_0253.jpg,youtube
59005,464youtube,101,0,Train,youtube_464_0233.jpg,youtube
58866,464youtube,101,0,Train,youtube_464_0165.jpg,youtube
59188,001Deepfakes,101,1,Train,Deepfakes_001_870_0100.jpg,Deepfakes
59340,124FaceShifter,74,1,Train,FaceShifter_124_085_0206.jpg,FaceShifter
59381,124FaceShifter,74,1,Train,FaceShifter_124_085_0110.jpg,FaceShifter
59353,124FaceShifter,74,1,Train,FaceShifter_124_085_0234.jpg,FaceShifter
59355,124FaceShifter,74,1,Train,FaceShifter_124_085_0187.jpg,FaceShifter
59316,124FaceShifter,74,1,Train,FaceShifter_124_085_0259.jpg,FaceShifter
59644,565youtube,101,0,Train,youtube_565_0102.jpg,youtube
59628,565youtube,101,0,Train,youtube_565_0231.jpg,youtube
59766,565youtube,101,0,Train,youtube_565_0193.jpg,youtube
59677,565youtube,101,0,Train,youtube_565_0317.jpg,youtube
59608,565youtube,101,0,Train,youtube_565_0137.jpg,youtube
59910,072FaceShifter,101,1,Train,FaceShifter_072_037_0083.jpg,FaceShifter
59962,072FaceShifter,101,1,Train,FaceShifter_072_037_0096.jpg,FaceShifter
59970,072FaceShifter,101,1,Train,FaceShifter_072_037_0260.jpg,FaceShifter
59897,072FaceShifter,101,1,Train,FaceShifter_072_037_0179.jpg,FaceShifter
60258,02_18__meeting_serious__B95S4G6F_deepfakedetection,101,1,Train,deepfakedetection_02_18__meeting_serious__B95S4G6F_0649.jpg,deepfakedetection
60211,02_18__meeting_serious__B95S4G6F_deepfakedetection,101,1,Train,deepfakedetection_02_18__meeting_serious__B95S4G6F_0108.jpg,deepfakedetection
60532,638Face2Face,101,1,Train,Face2Face_638_640_0012.jpg,Face2Face
60583,638Face2Face,101,1,Train,Face2Face_638_640_0091.jpg,Face2Face
60503,638Face2Face,101,1,Train,Face2Face_638_640_0021.jpg,Face2Face
60567,638Face2Face,101,1,Train,Face2Face_638_640_0006.jpg,Face2Face
60505,638Face2Face,101,1,Train,Face2Face_638_640_0024.jpg,Face2Face
60691,114youtube,101,0,Train,youtube_114_1027.jpg,youtube
60856,785youtube,101,0,Train,youtube_785_0164.jpg,youtube
60890,785youtube,101,0,Train,youtube_785_0140.jpg,youtube
60833,785youtube,101,0,Train,youtube_785_0012.jpg,youtube
60822,785youtube,101,0,Train,youtube_785_0206.jpg,youtube
60812,785youtube,101,0,Train,youtube_785_0412.jpg,youtube
61140,07__kitchen_still_actors,101,0,Train,actors_07__kitchen_still_0813.jpg,actors
61288,07__kitchen_still_actors,101,0,Train,actors_07__kitchen_still_0385.jpg,actors
61252,07__kitchen_still_actors,101,0,Train,actors_07__kitchen_still_0192.jpg,actors
61016,07__kitchen_still_actors,101,0,Train,actors_07__kitchen_still_0335.jpg,actors
61046,07__kitchen_still_actors,101,0,Train,actors_07__kitchen_still_0226.jpg,actors
61439,677Deepfakes,101,1,Train,Deepfakes_677_671_0115.jpg,Deepfakes
61470,677Deepfakes,101,1,Train,Deepfakes_677_671_0159.jpg,Deepfakes
61694,129youtube,101,0,Train,youtube_129_0032.jpg,youtube
61667,129youtube,101,0,Train,youtube_129_0236.jpg,youtube
61686,129youtube,101,0,Train,youtube_129_0049.jpg,youtube
61913,422youtube,101,0,Train,youtube_422_0059.jpg,youtube
61938,422youtube,101,0,Train,youtube_422_0198.jpg,youtube
61850,422youtube,101,0,Train,youtube_422_0103.jpg,youtube
61978,422youtube,101,0,Train,youtube_422_0138.jpg,youtube
61963,422youtube,101,0,Train,youtube_422_0085.jpg,youtube
62126,476Deepfakes,101,1,Train,Deepfakes_476_400_0234.jpg,Deepfakes
62206,476Deepfakes,101,1,Train,Deepfakes_476_400_0207.jpg,Deepfakes
62207,476Deepfakes,101,1,Train,Deepfakes_476_400_0132.jpg,Deepfakes
62140,476Deepfakes,101,1,Train,Deepfakes_476_400_0256.jpg,Deepfakes
62134,476Deepfakes,101,1,Train,Deepfakes_476_400_0160.jpg,Deepfakes
62245,891Deepfakes,101,1,Train,Deepfakes_891_876_0038.jpg,Deepfakes
62360,891Deepfakes,101,1,Train,Deepfakes_891_876_0002.jpg,Deepfakes
62253,891Deepfakes,101,1,Train,Deepfakes_891_876_0150.jpg,Deepfakes
62562,924Deepfakes,101,1,Train,Deepfakes_924_917_0137.jpg,Deepfakes
62561,924Deepfakes,101,1,Train,Deepfakes_924_917_0124.jpg,Deepfakes
62614,924Deepfakes,101,1,Train,Deepfakes_924_917_0024.jpg,Deepfakes
62529,924Deepfakes,101,1,Train,Deepfakes_924_917_0511.jpg,Deepfakes
62615,924Deepfakes,101,1,Train,Deepfakes_924_917_1134.jpg,Deepfakes
62672,603FaceSwap,101,1,Train,FaceSwap_603_575_0023.jpg,FaceSwap
62867,182Deepfakes,101,1,Train,Deepfakes_182_242_0080.jpg,Deepfakes
62861,182Deepfakes,101,1,Train,Deepfakes_182_242_0235.jpg,Deepfakes
62856,182Deepfakes,101,1,Train,Deepfakes_182_242_0111.jpg,Deepfakes
63030,918youtube,101,0,Train,youtube_918_0103.jpg,youtube
63106,918youtube,101,0,Train,youtube_918_0131.jpg,youtube
63174,918youtube,101,0,Train,youtube_918_0065.jpg,youtube
63122,918youtube,101,0,Train,youtube_918_0230.jpg,youtube
63355,22__podium_speech_happy_actors,101,0,Train,actors_22__podium_speech_happy_0118.jpg,actors
63497,22__podium_speech_happy_actors,101,0,Train,actors_22__podium_speech_happy_0200.jpg,actors
63398,22__podium_speech_happy_actors,101,0,Train,actors_22__podium_speech_happy_0891.jpg,actors
63487,22__podium_speech_happy_actors,101,0,Train,actors_22__podium_speech_happy_0345.jpg,actors
63471,22__podium_speech_happy_actors,101,0,Train,actors_22__podium_speech_happy_0691.jpg,actors
63614,709youtube,101,0,Train,youtube_709_0000.jpg,youtube
63546,709youtube,101,0,Train,youtube_709_0218.jpg,youtube
63613,709youtube,101,0,Train,youtube_709_0179.jpg,youtube
63547,709youtube,101,0,Train,youtube_709_0098.jpg,youtube
63923,328youtube,101,0,Train,youtube_328_0015.jpg,youtube
63889,328youtube,101,0,Train,youtube_328_0146.jpg,youtube
64031,328youtube,101,0,Train,youtube_328_0028.jpg,youtube
64251,964FaceSwap,56,1,Train,FaceSwap_964_174_0148.jpg,FaceSwap
64259,964FaceSwap,56,1,Train,FaceSwap_964_174_0189.jpg,FaceSwap
64269,964FaceSwap,56,1,Train,FaceSwap_964_174_0004.jpg,FaceSwap
64280,964FaceSwap,56,1,Train,FaceSwap_964_174_0161.jpg,FaceSwap
64267,964FaceSwap,56,1,Train,FaceSwap_964_174_0206.jpg,FaceSwap
64462,768Face2Face,101,1,Train,Face2Face_768_793_0082.jpg,Face2Face
64335,768Face2Face,101,1,Train,Face2Face_768_793_0217.jpg,Face2Face
64947,064youtube,101,0,Train,youtube_064_0232.jpg,youtube
64980,064youtube,101,0,Train,youtube_064_0372.jpg,youtube
64860,064youtube,101,0,Train,youtube_064_0352.jpg,youtube
65159,24__kitchen_still_actors,101,0,Train,actors_24__kitchen_still_0139.jpg,actors
65270,24__kitchen_still_actors,101,0,Train,actors_24__kitchen_still_0401.jpg,actors
65235,24__kitchen_still_actors,101,0,Train,actors_24__kitchen_still_0458.jpg,actors
65755,306youtube,101,0,Train,youtube_306_0610.jpg,youtube
65666,306youtube,101,0,Train,youtube_306_0181.jpg,youtube
65672,306youtube,101,0,Train,youtube_306_0508.jpg,youtube
66336,313youtube,101,0,Train,youtube_313_0163.jpg,youtube
66199,313youtube,101,0,Train,youtube_313_0009.jpg,youtube
66286,313youtube,101,0,Train,youtube_313_0340.jpg,youtube
66271,313youtube,101,0,Train,youtube_313_0120.jpg,youtube
66690,081youtube,101,0,Train,youtube_081_0490.jpg,youtube
66684,081youtube,101,0,Train,youtube_081_0350.jpg,youtube
66622,081youtube,101,0,Train,youtube_081_0011.jpg,youtube
66682,081youtube,101,0,Train,youtube_081_0035.jpg,youtube
66846,14_15__hugging_happy__OMLZILK3_deepfakedetection,101,1,Train,deepfakedetection_14_15__hugging_happy__OMLZILK3_0003.jpg,deepfakedetection
66835,14_15__hugging_happy__OMLZILK3_deepfakedetection,101,1,Train,deepfakedetection_14_15__hugging_happy__OMLZILK3_0086.jpg,deepfakedetection
66966,14_15__hugging_happy__OMLZILK3_deepfakedetection,101,1,Train,deepfakedetection_14_15__hugging_happy__OMLZILK3_0102.jpg,deepfakedetection
67012,14_15__hugging_happy__OMLZILK3_deepfakedetection,101,1,Train,deepfakedetection_14_15__hugging_happy__OMLZILK3_0083.jpg,deepfakedetection
67014,14_15__hugging_happy__OMLZILK3_deepfakedetection,101,1,Train,deepfakedetection_14_15__hugging_happy__OMLZILK3_0080.jpg,deepfakedetection
67038,941youtube,101,0,Train,youtube_941_0463.jpg,youtube
67129,941youtube,101,0,Train,youtube_941_0202.jpg,youtube
67054,941youtube,101,0,Train,youtube_941_0374.jpg,youtube
67078,941youtube,101,0,Train,youtube_941_0433.jpg,youtube
67149,941youtube,101,0,Train,youtube_941_0330.jpg,youtube
67511,123youtube,101,0,Train,youtube_123_0482.jpg,youtube
67223,123youtube,101,0,Train,youtube_123_0400.jpg,youtube
67752,315youtube,97,0,Train,youtube_315_0078.jpg,youtube
67751,315youtube,97,0,Train,youtube_315_0090.jpg,youtube
68165,012Deepfakes,101,1,Train,Deepfakes_012_026_0362.jpg,Deepfakes
68166,012Deepfakes,101,1,Train,Deepfakes_012_026_0260.jpg,Deepfakes
68064,012Deepfakes,101,1,Train,Deepfakes_012_026_0362.jpg,Deepfakes
68118,012Deepfakes,101,1,Train,Deepfakes_012_026_0119.jpg,Deepfakes
68287,012Deepfakes,101,1,Train,Deepfakes_012_026_0065.jpg,Deepfakes
68368,784youtube,101,0,Train,youtube_784_0461.jpg,youtube
68450,784youtube,101,0,Train,youtube_784_0289.jpg,youtube
68379,784youtube,101,0,Train,youtube_784_0517.jpg,youtube
68416,784youtube,101,0,Train,youtube_784_0455.jpg,youtube
68517,784youtube,101,0,Train,youtube_784_0455.jpg,youtube
68525,528youtube,101,0,Train,youtube_528_0112.jpg,youtube
68645,528youtube,101,0,Train,youtube_528_0105.jpg,youtube
68721,528youtube,101,0,Train,youtube_528_0041.jpg,youtube
68672,528youtube,101,0,Train,youtube_528_0285.jpg,youtube
68884,02__secret_conversation_actors,101,0,Train,actors_02__secret_conversation_0234.jpg,actors
69181,02__secret_conversation_actors,101,0,Train,actors_02__secret_conversation_0662.jpg,actors
68849,02__secret_conversation_actors,101,0,Train,actors_02__secret_conversation_0417.jpg,actors
69543,07__podium_speech_happy_actors,63,0,Train,actors_07__podium_speech_happy_0011.jpg,actors
69531,07__podium_speech_happy_actors,63,0,Train,actors_07__podium_speech_happy_0266.jpg,actors
69857,976youtube,101,0,Train,youtube_976_0304.jpg,youtube
69903,976youtube,101,0,Train,youtube_976_0160.jpg,youtube
69863,976youtube,101,0,Train,youtube_976_0327.jpg,youtube
69953,976youtube,101,0,Train,youtube_976_0032.jpg,youtube
70008,976youtube,101,0,Train,youtube_976_0058.jpg,youtube
70330,655Deepfakes,101,1,Train,Deepfakes_655_444_0128.jpg,Deepfakes
70295,655Deepfakes,101,1,Train,Deepfakes_655_444_0277.jpg,Deepfakes
70707,786youtube,101,0,Train,youtube_786_0217.jpg,youtube
70792,786youtube,101,0,Train,youtube_786_0472.jpg,youtube
70847,786youtube,101,0,Train,youtube_786_0337.jpg,youtube
70882,786youtube,101,0,Train,youtube_786_0332.jpg,youtube
70738,786youtube,101,0,Train,youtube_786_0223.jpg,youtube
71097,19__kitchen_still_actors,101,0,Train,actors_19__kitchen_still_0241.jpg,actors
71061,19__kitchen_still_actors,101,0,Train,actors_19__kitchen_still_0759.jpg,actors
71182,19__kitchen_still_actors,101,0,Train,actors_19__kitchen_still_0187.jpg,actors
71595,973Deepfakes,101,1,Train,Deepfakes_973_970_0239.jpg,Deepfakes
71516,973Deepfakes,101,1,Train,Deepfakes_973_970_0159.jpg,Deepfakes
71421,973Deepfakes,101,1,Train,Deepfakes_973_970_0234.jpg,Deepfakes
71424,973Deepfakes,101,1,Train,Deepfakes_973_970_0015.jpg,Deepfakes
71545,973Deepfakes,101,1,Train,Deepfakes_973_970_0505.jpg,Deepfakes
71669,10__outside_talking_still_laughing_actors,101,0,Train,actors_10__outside_talking_still_laughing_0023.jpg,actors
71609,10__outside_talking_still_laughing_actors,101,0,Train,actors_10__outside_talking_still_laughing_0497.jpg,actors
71746,10__outside_talking_still_laughing_actors,101,0,Train,actors_10__outside_talking_still_laughing_0039.jpg,actors
71635,10__outside_talking_still_laughing_actors,101,0,Train,actors_10__outside_talking_still_laughing_0102.jpg,actors
72013,26_04__talking_angry_couch__MS2MLJP1_deepfakedetection,101,1,Train,deepfakedetection_26_04__talking_angry_couch__MS2MLJP1_0507.jpg,deepfakedetection
71962,26_04__talking_angry_couch__MS2MLJP1_deepfakedetection,101,1,Train,deepfakedetection_26_04__talking_angry_couch__MS2MLJP1_1202.jpg,deepfakedetection
71941,26_04__talking_angry_couch__MS2MLJP1_deepfakedetection,101,1,Train,deepfakedetection_26_04__talking_angry_couch__MS2MLJP1_0492.jpg,deepfakedetection
72047,26_04__talking_angry_couch__MS2MLJP1_deepfakedetection,101,1,Train,deepfakedetection_26_04__talking_angry_couch__MS2MLJP1_0376.jpg,deepfakedetection
71920,26_04__talking_angry_couch__MS2MLJP1_deepfakedetection,101,1,Train,deepfakedetection_26_04__talking_angry_couch__MS2MLJP1_1086.jpg,deepfakedetection
72517,616Deepfakes,101,1,Train,Deepfakes_616_614_0059.jpg,Deepfakes
72626,616Deepfakes,101,1,Train,Deepfakes_616_614_0225.jpg,Deepfakes
72666,616Deepfakes,101,1,Train,Deepfakes_616_614_0191.jpg,Deepfakes
72664,616Deepfakes,101,1,Train,Deepfakes_616_614_0410.jpg,Deepfakes
72219,616Deepfakes,101,1,Train,Deepfakes_616_614_0562.jpg,Deepfakes
72826,855Deepfakes,101,1,Train,Deepfakes_855_801_0283.jpg,Deepfakes
72869,855Deepfakes,101,1,Train,Deepfakes_855_801_0232.jpg,Deepfakes
72852,855Deepfakes,101,1,Train,Deepfakes_855_801_0333.jpg,Deepfakes
72822,855Deepfakes,101,1,Train,Deepfakes_855_801_0213.jpg,Deepfakes
72819,855Deepfakes,101,1,Train,Deepfakes_855_801_0540.jpg,Deepfakes
73135,585youtube,101,0,Train,youtube_585_0200.jpg,youtube
73189,585youtube,101,0,Train,youtube_585_0139.jpg,youtube
72967,585youtube,101,0,Train,youtube_585_0293.jpg,youtube
73129,585youtube,101,0,Train,youtube_585_0060.jpg,youtube
73082,585youtube,101,0,Train,youtube_585_0146.jpg,youtube
73440,422Deepfakes,101,1,Train,Deepfakes_422_695_0305.jpg,Deepfakes
73504,422Deepfakes,101,1,Train,Deepfakes_422_695_0009.jpg,Deepfakes
73438,422Deepfakes,101,1,Train,Deepfakes_422_695_0163.jpg,Deepfakes
73768,21__talking_angry_couch_actors,101,0,Train,actors_21__talking_angry_couch_0538.jpg,actors
74187,259youtube,101,0,Train,youtube_259_0372.jpg,youtube
74396,259youtube,101,0,Train,youtube_259_0270.jpg,youtube
74367,259youtube,101,0,Train,youtube_259_0053.jpg,youtube
74267,259youtube,101,0,Train,youtube_259_0062.jpg,youtube
74152,259youtube,101,0,Train,youtube_259_0022.jpg,youtube
74490,641youtube,101,0,Train,youtube_641_0247.jpg,youtube
74580,641youtube,101,0,Train,youtube_641_0171.jpg,youtube
74499,641youtube,101,0,Train,youtube_641_0240.jpg,youtube
74467,641youtube,101,0,Train,youtube_641_0230.jpg,youtube
74566,641youtube,101,0,Train,youtube_641_0310.jpg,youtube
74769,04_18__exit_phone_room__6J3ZFEJQ_deepfakedetection,101,1,Train,deepfakedetection_04_18__exit_phone_room__6J3ZFEJQ_0347.jpg,deepfakedetection
74808,04_18__exit_phone_room__6J3ZFEJQ_deepfakedetection,101,1,Train,deepfakedetection_04_18__exit_phone_room__6J3ZFEJQ_0355.jpg,deepfakedetection
74798,04_18__exit_phone_room__6J3ZFEJQ_deepfakedetection,101,1,Train,deepfakedetection_04_18__exit_phone_room__6J3ZFEJQ_0026.jpg,deepfakedetection
74754,04_18__exit_phone_room__6J3ZFEJQ_deepfakedetection,101,1,Train,deepfakedetection_04_18__exit_phone_room__6J3ZFEJQ_0275.jpg,deepfakedetection
75007,145FaceShifter,101,1,Train,FaceShifter_145_299_0426.jpg,FaceShifter
74951,145FaceShifter,101,1,Train,FaceShifter_145_299_0388.jpg,FaceShifter
75000,145FaceShifter,101,1,Train,FaceShifter_145_299_0109.jpg,FaceShifter
75013,145FaceShifter,101,1,Train,FaceShifter_145_299_0355.jpg,FaceShifter
74959,145FaceShifter,101,1,Train,FaceShifter_145_299_0293.jpg,FaceShifter
75140,205Deepfakes,101,1,Train,Deepfakes_205_184_0094.jpg,Deepfakes
75051,205Deepfakes,101,1,Train,Deepfakes_205_184_0018.jpg,Deepfakes
75207,205Deepfakes,101,1,Train,Deepfakes_205_184_0263.jpg,Deepfakes
75060,205Deepfakes,101,1,Train,Deepfakes_205_184_0140.jpg,Deepfakes
75419,662Deepfakes,101,1,Train,Deepfakes_662_641_0168.jpg,Deepfakes
75598,400FaceShifter,101,1,Train,FaceShifter_400_476_0035.jpg,FaceShifter
75600,400FaceShifter,101,1,Train,FaceShifter_400_476_0014.jpg,FaceShifter
75859,26__walking_down_street_outside_angry_actors,101,0,Train,actors_26__walking_down_street_outside_angry_0230.jpg,actors
75928,26__walking_down_street_outside_angry_actors,101,0,Train,actors_26__walking_down_street_outside_angry_0068.jpg,actors
75984,26__walking_down_street_outside_angry_actors,101,0,Train,actors_26__walking_down_street_outside_angry_0505.jpg,actors
75847,26__walking_down_street_outside_angry_actors,101,0,Train,actors_26__walking_down_street_outside_angry_0411.jpg,actors
76040,26__walking_down_street_outside_angry_actors,101,0,Train,actors_26__walking_down_street_outside_angry_0255.jpg,actors
76167,160Deepfakes,101,1,Train,Deepfakes_160_928_0085.jpg,Deepfakes
76099,160Deepfakes,101,1,Train,Deepfakes_160_928_0373.jpg,Deepfakes
76119,160Deepfakes,101,1,Train,Deepfakes_160_928_0165.jpg,Deepfakes
76513,087youtube,101,0,Train,youtube_087_0255.jpg,youtube
76478,087youtube,101,0,Train,youtube_087_0224.jpg,youtube
76565,087youtube,101,0,Train,youtube_087_0144.jpg,youtube
76638,087youtube,101,0,Train,youtube_087_0215.jpg,youtube
76655,087youtube,101,0,Train,youtube_087_0095.jpg,youtube
76751,855youtube,101,0,Train,youtube_855_0100.jpg,youtube
76756,855youtube,101,0,Train,youtube_855_0383.jpg,youtube
76830,855youtube,101,0,Train,youtube_855_0220.jpg,youtube
77058,209youtube,101,0,Train,youtube_209_0268.jpg,youtube
77131,209youtube,101,0,Train,youtube_209_0107.jpg,youtube
77149,209youtube,101,0,Train,youtube_209_0131.jpg,youtube
77009,209youtube,101,0,Train,youtube_209_0026.jpg,youtube
77081,209youtube,101,0,Train,youtube_209_0087.jpg,youtube
77356,745Deepfakes,101,1,Train,Deepfakes_745_777_0238.jpg,Deepfakes
77279,745Deepfakes,101,1,Train,Deepfakes_745_777_0369.jpg,Deepfakes
77320,745Deepfakes,101,1,Train,Deepfakes_745_777_0340.jpg,Deepfakes
78456,196FaceSwap,101,1,Train,FaceSwap_196_310_0355.jpg,FaceSwap
78254,196FaceSwap,101,1,Train,FaceSwap_196_310_0355.jpg,FaceSwap
78457,196FaceSwap,101,1,Train,FaceSwap_196_310_0044.jpg,FaceSwap
78696,876Deepfakes,101,1,Train,Deepfakes_876_891_0127.jpg,Deepfakes
78766,876Deepfakes,101,1,Train,Deepfakes_876_891_0209.jpg,Deepfakes
78644,876Deepfakes,101,1,Train,Deepfakes_876_891_0246.jpg,Deepfakes
78633,876Deepfakes,101,1,Train,Deepfakes_876_891_0174.jpg,Deepfakes
78933,03_01__kitchen_still__JZUXXFRB_deepfakedetection,101,1,Train,deepfakedetection_03_01__kitchen_still__JZUXXFRB_0429.jpg,deepfakedetection
